"Year","cbsa_title","state","geo_level","metric_type","moment","service_category","service","index_name","index_value","index_change"
2015,"State-WI","WI","State","Index","Mean","Professional","Basket","Spending",0.28083211,0.030076748
2016,"State-WI","WI","State","Index","Mean","Professional","Basket","Spending",0.29883862,0.063767225
2017,"State-WI","WI","State","Index","Mean","Professional","Basket","Spending",0.29509762,0.087450311
2014,"State-AK","AK","State","Index","Mean","Inpatient","Basket","Price",0.51701438,0.033130791
2015,"State-AK","AK","State","Index","Mean","Inpatient","Basket","Price",0.59703469,0.13544528
2016,"State-AK","AK","State","Index","Mean","Inpatient","Basket","Price",0.59246641,0.17790963
2017,"State-AK","AK","State","Index","Mean","Inpatient","Basket","Price",0.61457592,0.23653728
2014,"State-AR","AR","State","Index","Mean","Inpatient","Basket","Price",-0.30764714,0.0038527271
2015,"State-AR","AR","State","Index","Mean","Inpatient","Basket","Price",-0.31147397,0.042195387
2016,"State-AR","AR","State","Index","Mean","Inpatient","Basket","Price",-0.30947074,0.087428428
2017,"State-AR","AR","State","Index","Mean","Inpatient","Basket","Price",-0.31459075,0.11757222
2014,"State-AZ","AZ","State","Index","Mean","Inpatient","Basket","Price",-0.049075846,0.042500861
2015,"State-AZ","AZ","State","Index","Mean","Inpatient","Basket","Price",-0.042755734,0.09556859
2016,"State-AZ","AZ","State","Index","Mean","Inpatient","Basket","Price",-0.025560746,0.16027623
2017,"State-AZ","AZ","State","Index","Mean","Inpatient","Basket","Price",-0.022381052,0.20526703
2014,"State-CA","CA","State","Index","Mean","Inpatient","Basket","Price",0.49678856,0.020810639
2015,"State-CA","CA","State","Index","Mean","Inpatient","Basket","Price",0.50180739,0.06926471
2016,"State-CA","CA","State","Index","Mean","Inpatient","Basket","Price",0.51412582,0.12156072
2017,"State-CA","CA","State","Index","Mean","Inpatient","Basket","Price",0.50711238,0.15588197
2014,"State-CO","CO","State","Index","Mean","Inpatient","Basket","Price",0.17237556,0.047070514
2015,"State-CO","CO","State","Index","Mean","Inpatient","Basket","Price",0.17575279,0.096254639
2016,"State-CO","CO","State","Index","Mean","Inpatient","Basket","Price",0.15692799,0.12225508
2017,"State-CO","CO","State","Index","Mean","Inpatient","Basket","Price",0.17322852,0.17835163
2014,"State-CT","CT","State","Index","Mean","Inpatient","Basket","Price",0.17015833,0.076065481
2015,"State-CT","CT","State","Index","Mean","Inpatient","Basket","Price",0.15989108,0.11351875
2016,"State-CT","CT","State","Index","Mean","Inpatient","Basket","Price",0.16179591,0.16037937
2017,"State-CT","CT","State","Index","Mean","Inpatient","Basket","Price",0.16267246,0.20236017
2014,"State-DC","DC","State","Index","Mean","Inpatient","Basket","Price",-0.063585497,-0.011786436
2015,"State-DC","DC","State","Index","Mean","Inpatient","Basket","Price",-0.037256464,0.060668189
2016,"State-DC","DC","State","Index","Mean","Inpatient","Basket","Price",-0.040741622,0.099497795
2017,"State-DC","DC","State","Index","Mean","Inpatient","Basket","Price",-0.016311198,0.16741033
2014,"State-DE","DE","State","Index","Mean","Inpatient","Basket","Price",0.18283242,0.055026516
2015,"State-DE","DE","State","Index","Mean","Inpatient","Basket","Price",0.19558181,0.11328333
2016,"State-DE","DE","State","Index","Mean","Inpatient","Basket","Price",0.18792626,0.15081555
2017,"State-DE","DE","State","Index","Mean","Inpatient","Basket","Price",0.16369982,0.16725096
2014,"State-FL","FL","State","Index","Mean","Inpatient","Basket","Price",0.073954463,0.044232853
2015,"State-FL","FL","State","Index","Mean","Inpatient","Basket","Price",0.082238525,0.098552279
2016,"State-FL","FL","State","Index","Mean","Inpatient","Basket","Price",0.088900037,0.14994106
2017,"State-FL","FL","State","Index","Mean","Inpatient","Basket","Price",0.097563095,0.20011842
2014,"State-GA","GA","State","Index","Mean","Inpatient","Basket","Price",-0.073619232,0.018286213
2015,"State-GA","GA","State","Index","Mean","Inpatient","Basket","Price",-0.058601093,0.080289803
2016,"State-GA","GA","State","Index","Mean","Inpatient","Basket","Price",-0.040308326,0.14574546
2017,"State-GA","GA","State","Index","Mean","Inpatient","Basket","Price",-0.016451666,0.21579166
2014,"State-IA","IA","State","Index","Mean","Inpatient","Basket","Price",-0.20435645,0.030248797
2015,"State-IA","IA","State","Index","Mean","Inpatient","Basket","Price",-0.21553342,0.060435526
2016,"State-IA","IA","State","Index","Mean","Inpatient","Basket","Price",-0.19211711,0.13618243
2017,"State-IA","IA","State","Index","Mean","Inpatient","Basket","Price",-0.19796625,0.16788299
2014,"State-IL","IL","State","Index","Mean","Inpatient","Basket","Price",0.013640402,0.026633026
2015,"State-IL","IL","State","Index","Mean","Inpatient","Basket","Price",-0.017652599,0.038682163
2016,"State-IL","IL","State","Index","Mean","Inpatient","Basket","Price",-0.042456146,0.053333931
2017,"State-IL","IL","State","Index","Mean","Inpatient","Basket","Price",-0.040980063,0.092300363
2014,"State-IN","IN","State","Index","Mean","Inpatient","Basket","Price",0.115535,0.049228214
2015,"State-IN","IN","State","Index","Mean","Inpatient","Basket","Price",0.1180655,0.097843058
2016,"State-IN","IN","State","Index","Mean","Inpatient","Basket","Price",0.13281237,0.15723304
2017,"State-IN","IN","State","Index","Mean","Inpatient","Basket","Price",0.13115451,0.19644246
2014,"State-KS","KS","State","Index","Mean","Inpatient","Basket","Price",-0.078872442,0.029110271
2015,"State-KS","KS","State","Index","Mean","Inpatient","Basket","Price",-0.075072549,0.078787893
2016,"State-KS","KS","State","Index","Mean","Inpatient","Basket","Price",-0.099064805,0.09323059
2017,"State-KS","KS","State","Index","Mean","Inpatient","Basket","Price",-0.096762851,0.13482019
2014,"State-KY","KY","State","Index","Mean","Inpatient","Basket","Price",-0.10073111,0.046445254
2015,"State-KY","KY","State","Index","Mean","Inpatient","Basket","Price",-0.11701381,0.072672404
2016,"State-KY","KY","State","Index","Mean","Inpatient","Basket","Price",-0.1354114,0.092729159
2017,"State-KY","KY","State","Index","Mean","Inpatient","Basket","Price",-0.11327428,0.1603777
2014,"State-LA","LA","State","Index","Mean","Inpatient","Basket","Price",-0.11304984,0.044399913
2015,"State-LA","LA","State","Index","Mean","Inpatient","Basket","Price",-0.15252474,0.041791711
2016,"State-LA","LA","State","Index","Mean","Inpatient","Basket","Price",-0.18295833,0.044931684
2017,"State-LA","LA","State","Index","Mean","Inpatient","Basket","Price",-0.17582381,0.091366954
2014,"State-MA","MA","State","Index","Mean","Inpatient","Basket","Price",-0.0063776374,0.038259964
2015,"State-MA","MA","State","Index","Mean","Inpatient","Basket","Price",-0.025754081,0.062770769
2016,"State-MA","MA","State","Index","Mean","Inpatient","Basket","Price",-0.0371066,0.092795864
2017,"State-MA","MA","State","Index","Mean","Inpatient","Basket","Price",-0.024155885,0.14669606
2014,"State-MD","MD","State","Index","Mean","Inpatient","Basket","Price",-0.20507023,0.0051772981
2015,"State-MD","MD","State","Index","Mean","Inpatient","Basket","Price",-0.20137119,0.054253701
2016,"State-MD","MD","State","Index","Mean","Inpatient","Basket","Price",-0.22732462,0.061175145
2017,"State-MD","MD","State","Index","Mean","Inpatient","Basket","Price",-0.225841,0.10084759
2014,"State-ME","ME","State","Index","Mean","Inpatient","Basket","Price",0.15525448,0.050827656
2015,"State-ME","ME","State","Index","Mean","Inpatient","Basket","Price",0.18640815,0.12661158
2016,"State-ME","ME","State","Index","Mean","Inpatient","Basket","Price",0.21597788,0.20131138
2017,"State-ME","ME","State","Index","Mean","Inpatient","Basket","Price",0.21192613,0.23969004
2014,"State-MN","MN","State","Index","Mean","Inpatient","Basket","Price",0.017594198,0.026278369
2015,"State-MN","MN","State","Index","Mean","Inpatient","Basket","Price",0.021943303,0.07597854
2016,"State-MN","MN","State","Index","Mean","Inpatient","Basket","Price",0.024707122,0.12244841
2017,"State-MN","MN","State","Index","Mean","Inpatient","Basket","Price",-0.0023942068,0.13144289
2014,"State-MO","MO","State","Index","Mean","Inpatient","Basket","Price",-0.16649199,0.046701133
2015,"State-MO","MO","State","Index","Mean","Inpatient","Basket","Price",-0.15896821,0.10258372
2016,"State-MO","MO","State","Index","Mean","Inpatient","Basket","Price",-0.14471334,0.16654284
2017,"State-MO","MO","State","Index","Mean","Inpatient","Basket","Price",-0.14571783,0.20641682
2014,"State-MS","MS","State","Index","Mean","Inpatient","Basket","Price",-0.2176457,0.0060164365
2015,"State-MS","MS","State","Index","Mean","Inpatient","Basket","Price",-0.2156601,0.05291222
2016,"State-MS","MS","State","Index","Mean","Inpatient","Basket","Price",-0.21875694,0.091098242
2017,"State-MS","MS","State","Index","Mean","Inpatient","Basket","Price",-0.23027132,0.11306978
2014,"State-NC","NC","State","Index","Mean","Inpatient","Basket","Price",0.046500489,0.030768352
2015,"State-NC","NC","State","Index","Mean","Inpatient","Basket","Price",0.032497261,0.061687741
2016,"State-NC","NC","State","Index","Mean","Inpatient","Basket","Price",-0.0026584724,0.066944003
2017,"State-NC","NC","State","Index","Mean","Inpatient","Basket","Price",-0.026588706,0.078204513
2014,"State-ND","ND","State","Index","Mean","Inpatient","Basket","Price",-0.034905232,0.03185482
2015,"State-ND","ND","State","Index","Mean","Inpatient","Basket","Price",0.046457116,0.16803627
2016,"State-ND","ND","State","Index","Mean","Inpatient","Basket","Price",-0.040929344,0.11371821
2017,"State-ND","ND","State","Index","Mean","Inpatient","Basket","Price",-0.081432231,0.10444211
2014,"State-NE","NE","State","Index","Mean","Inpatient","Basket","Price",-0.023144184,0.019505059
2015,"State-NE","NE","State","Index","Mean","Inpatient","Basket","Price",-0.033717461,0.052808311
2016,"State-NE","NE","State","Index","Mean","Inpatient","Basket","Price",-0.051002204,0.075722381
2017,"State-NE","NE","State","Index","Mean","Inpatient","Basket","Price",-0.02849731,0.14021316
2014,"State-NH","NH","State","Index","Mean","Inpatient","Basket","Price",0.15336442,0.033269104
2015,"State-NH","NH","State","Index","Mean","Inpatient","Basket","Price",0.16316959,0.08786796
2016,"State-NH","NH","State","Index","Mean","Inpatient","Basket","Price",0.15149572,0.12043149
2017,"State-NH","NH","State","Index","Mean","Inpatient","Basket","Price",0.17323302,0.18199134
2014,"State-NJ","NJ","State","Index","Mean","Inpatient","Basket","Price",0.22593571,0.048572481
2015,"State-NJ","NJ","State","Index","Mean","Inpatient","Basket","Price",0.20557101,0.076489516
2016,"State-NJ","NJ","State","Index","Mean","Inpatient","Basket","Price",0.21026999,0.12431784
2017,"State-NJ","NJ","State","Index","Mean","Inpatient","Basket","Price",0.22641461,0.17964463
2014,"State-NM","NM","State","Index","Mean","Inpatient","Basket","Price",0.037790179,0.048638582
2015,"State-NM","NM","State","Index","Mean","Inpatient","Basket","Price",-0.027861731,0.025487969
2016,"State-NM","NM","State","Index","Mean","Inpatient","Basket","Price",-0.0029680887,0.094211854
2017,"State-NM","NM","State","Index","Mean","Inpatient","Basket","Price",0.040671688,0.18253264
2014,"State-NV","NV","State","Index","Mean","Inpatient","Basket","Price",0.08859688,0.044353969
2015,"State-NV","NV","State","Index","Mean","Inpatient","Basket","Price",0.10766257,0.10936477
2016,"State-NV","NV","State","Index","Mean","Inpatient","Basket","Price",0.10910245,0.15565549
2017,"State-NV","NV","State","Index","Mean","Inpatient","Basket","Price",0.10744293,0.19477221
2014,"State-NY","NY","State","Index","Mean","Inpatient","Basket","Price",0.30285144,0.086359397
2015,"State-NY","NY","State","Index","Mean","Inpatient","Basket","Price",0.32951757,0.15733469
2016,"State-NY","NY","State","Index","Mean","Inpatient","Basket","Price",0.37537271,0.24559
2017,"State-NY","NY","State","Index","Mean","Inpatient","Basket","Price",0.43118092,0.34201169
2014,"State-OH","OH","State","Index","Mean","Inpatient","Basket","Price",0.0065889019,0.059425272
2015,"State-OH","OH","State","Index","Mean","Inpatient","Basket","Price",0.018406585,0.11898855
2016,"State-OH","OH","State","Index","Mean","Inpatient","Basket","Price",0.028176185,0.17533539
2017,"State-OH","OH","State","Index","Mean","Inpatient","Basket","Price",0.021224635,0.20871134
2014,"State-OK","OK","State","Index","Mean","Inpatient","Basket","Price",-0.16136289,0.039761063
2015,"State-OK","OK","State","Index","Mean","Inpatient","Basket","Price",-0.184503,0.055523951
2016,"State-OK","OK","State","Index","Mean","Inpatient","Basket","Price",-0.17504592,0.11087535
2017,"State-OK","OK","State","Index","Mean","Inpatient","Basket","Price",-0.1655404,0.16345049
2014,"State-OR","OR","State","Index","Mean","Inpatient","Basket","Price",0.22376493,0.040469337
2015,"State-OR","OR","State","Index","Mean","Inpatient","Basket","Price",0.22103077,0.083787523
2016,"State-OR","OR","State","Index","Mean","Inpatient","Basket","Price",0.23626718,0.14161511
2017,"State-OR","OR","State","Index","Mean","Inpatient","Basket","Price",0.2624706,0.20707896
2014,"State-PA","PA","State","Index","Mean","Inpatient","Basket","Price",0.092759632,0.032428946
2015,"State-PA","PA","State","Index","Mean","Inpatient","Basket","Price",0.046521883,0.032214839
2016,"State-PA","PA","State","Index","Mean","Inpatient","Basket","Price",0.024231613,0.051017117
2017,"State-PA","PA","State","Index","Mean","Inpatient","Basket","Price",0.010553701,0.073687874
2014,"State-RI","RI","State","Index","Mean","Inpatient","Basket","Price",0.11795008,0.0090572815
2015,"State-RI","RI","State","Index","Mean","Inpatient","Basket","Price",0.11376515,0.049477879
2016,"State-RI","RI","State","Index","Mean","Inpatient","Basket","Price",0.057269961,0.036466777
2017,"State-RI","RI","State","Index","Mean","Inpatient","Basket","Price",-0.015006027,-0.00020696974
2014,"State-SC","SC","State","Index","Mean","Inpatient","Basket","Price",0.22977553,0.021560013
2015,"State-SC","SC","State","Index","Mean","Inpatient","Basket","Price",0.20963491,0.049007531
